"drug_chembl_id","target_uniprot_id","action_type","parent_action_type","disease_efficacy","LINK_FUNCTION","source","refresh_date"
"CHEMBL2347914","P04798","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2347914","P05177","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL964","P11884","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2019024","P33261","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL439259","P08069","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1171837","P00519","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1171837","Q13546","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2070615","Q96S53","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2070613","P53667","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL2070613","P53671","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1171837","P07949","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1171837","P49336","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1946170","P15056","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1946170","P35968","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1201182","P42345","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1229517","P15056","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1229517","P04049","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2385582","O00238","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL2170016","O60674","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2170016","Q5S007","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL2170016","Q5S007","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2385582","P37173","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL502351","P37023","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL502351","P36894","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL502351","Q04771","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL2018096","P53792","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL248757","Q9UPE1","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL248757","O14757","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL248757","Q9BXU1","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL248757","Q8NG66","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL248757","O15146","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL248757","Q9UBE8","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1774056","P52333","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1774056","P22607","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1774056","P07949","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1774056","O15146","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1774056","O60674","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL79140","O00341","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2322989","O09127","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2322989","P54757","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2322989","Q03145","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2322989","P21709","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL2322989","Q03137","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2322989","P09759","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2322989","P54754","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2322989","Q61772","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2322989","P54761","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2322989","P54763","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1873475","P51813","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2322989","O08644","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2087507","Q16539","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1230165","Q9H422","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL459927","Q02769","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL260138","P06493","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL286721","P24941","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1230165","P68400","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL3092863","O35492","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3092863","O35491","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3092863","Q9Y463","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3092863","Q92630","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL382590","O14965","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL383899","O14965","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL3092863","Q13627","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL3092863","O43781","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2409175","Q9H2X6","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2409175","O43781","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2409175","P68400","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL2409175","Q86V86","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3265274","O75460","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1231124","P52333","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2386715","Q13177","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2386715","Q13153","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1642655","Q99683","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL502835","P17948","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL502835","P35968","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL502835","P09619","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2312654","Q06418","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1822792","P22607","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL288441","Q9H0K1","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL502835","P21802","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1822792","P21802","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL247378","P29475","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1628564","P48067","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL410456","P48730","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL408982","P22518","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL347862","P35520","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL258721","P49841","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2151321","P04629","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1336","Q16832","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL586702","P42338","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL140020","P22303","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL367625","P11802","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1336","P35917","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2151321","P09769","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL261720","P17948","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2064666","P16591","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2064666","O60285","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL259389","P49841","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2064666","P07332","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL259389","P06493","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL80713","P24941","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL80713","P06493","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1802728","P19525","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1802728","P11802","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1802728","O14965","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1802728","Q00535","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL64758","P24941","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL64758","P06493","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL64758","P11802","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1331734","P24941","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1331734","P11802","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL290904","P11802","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL290904","P24941","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL290904","Q9NQR1","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL13045","P17612","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL13045","P22612","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL13045","P22694","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL13045","P10644","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL13045","P31321","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL13045","P13861","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL13045","P31323","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL60254","P27791","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL60254","P68182","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL60254","P09456","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL60254","P81377","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL60254","P12368","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL60254","P12369","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL13045","Q02156","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL179583","O96017","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL311228","P06493","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL311228","P49841","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL35820","P00533","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL296455","P35918","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL104468","P78527","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1317546","P97313","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL478980","P78527","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL522892","P06213","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL522892","P36888","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL522892","P00533","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL577784","Q9UHD2","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL572878","Q9UQB9","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL522892","P16234","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2087167","P17948","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL595583","P31751","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1086377","P42338","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1086377","P48736","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL180101","P23975","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL203644","Q15303","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL2087167","P10721","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1086377","P42336","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL389433","O43174","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2218935","P36888","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL302449","P36888","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL659","P22303","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL267178","Q9NPA2","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL198362","P00742","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL117785","P54219","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL189","O76074","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1072","Q13621","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1081312","P00519","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL359482","P12931","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3218011","O75116","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL3218011","Q09013","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL571057","P53671","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2203564","P48730","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2203564","P78368","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL2203564","P48729","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2385579","P35968","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL2385579","Q13873","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3989943","Q96P20","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL406375","P09619","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2385579","P37173","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL2385579","Q04771","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL576349","P49674","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL257167","O14920","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1945559","Q16512","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL270849","Q13557","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL3945728","Q13093","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1270399","O14757","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1270399","Q96GD4","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1270399","O14965","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL455428","P06493","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL455428","P11802","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL455428","P24941","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL455428","Q00532","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2392364","P49760","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL222649","P07711","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL596674","P23458","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL596674","P52333","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL63","P27815","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL160","P62937","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2364628","Q13547","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL191384","P53779","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL210618","P53779","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL210618","P45984","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL511410","O14757","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL511410","P49137","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL511410","P17612","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL511410","P22612","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL511410","P22694","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL511410","P10644","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL511410","P31321","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL511410","P13861","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL511410","P31323","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2336037","Q08345","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL296586","P49841","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL2386744","Q13627","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL2386744","Q9Y463","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL98350","O00329","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1802358","Q63470","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1802358","P22518","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1802358","Q92630","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1802358","P11309","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1802358","Q9NR20","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL573760","Q9BQI3","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL3260333","Q9P2K8","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1784637","P07949","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1784637","P29320","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL37493","P45985","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1784637","Q15375","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL404939","P41279","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL261237","P36507","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL235658","P49137","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1240885","Q9HBH9","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1240885","Q9BUB5","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1614707","P04626","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL53753","P00533","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL188762","P00533","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL266325","P26618","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL102346","P09619","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL120077","P09619","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL2218930","P09619","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
